Dataset,Transform,Sample_Index,Sample_ID,Member_Seed,Original_Prediction,Transformed_Prediction,Signed_Prediction_Change,Absolute_Prediction_Change
Test,mirror_xy,56,randomness_0.0440,202,0.03543275594711304,0.03517010435461998,-0.00026265159249305725,0.00026265159249305725
Test,mirror_xy,57,randomness_0.0631,11,0.03613751754164696,0.0360473096370697,-9.020790457725525e-05,9.020790457725525e-05
Test,mirror_xy,57,randomness_0.0631,42,0.036100804805755615,0.03591318428516388,-0.00018762052059173584,0.00018762052059173584
Test,mirror_xy,57,randomness_0.0631,73,0.03612383082509041,0.035680752247571945,-0.00044307857751846313,0.00044307857751846313
Test,mirror_xy,57,randomness_0.0631,101,0.03600423410534859,0.03591810539364815,-8.612871170043945e-05,8.612871170043945e-05
Test,mirror_xy,57,randomness_0.0631,202,0.03676935285329819,0.036493126302957535,-0.00027622655034065247,0.00027622655034065247
Test,mirror_xy,58,randomness_0.1101,11,0.03675873577594757,0.03686307370662689,0.00010433793067932129,0.00010433793067932129
Test,mirror_xy,58,randomness_0.1101,42,0.03708268702030182,0.037151407450437546,6.872043013572693e-05,6.872043013572693e-05
Test,mirror_xy,58,randomness_0.1101,73,0.036841657012701035,0.03678373247385025,-5.79245388507843e-05,5.79245388507843e-05
Test,mirror_xy,58,randomness_0.1101,101,0.03608911111950874,0.03628768399357796,0.00019857287406921387,0.00019857287406921387
Test,mirror_xy,58,randomness_0.1101,202,0.03716934472322464,0.0375918410718441,0.00042249634861946106,0.00042249634861946106
Test,mirror_xy,59,randomness_0.7648,11,0.017481956630945206,0.017003605142235756,-0.00047835148870944977,0.00047835148870944977
Test,mirror_xy,59,randomness_0.7648,42,0.015695426613092422,0.015165292657911777,-0.000530133955180645,0.000530133955180645
Test,mirror_xy,59,randomness_0.7648,73,0.017235353589057922,0.01732669770717621,9.134411811828613e-05,9.134411811828613e-05
Test,mirror_xy,59,randomness_0.7648,101,0.017290081828832626,0.017433105036616325,0.00014302320778369904,0.00014302320778369904
Test,mirror_xy,59,randomness_0.7648,202,0.016052046790719032,0.015946796163916588,-0.00010525062680244446,0.00010525062680244446
Test,mirror_xy,60,randomness_0.3103,11,0.036936111748218536,0.03645337373018265,-0.00048273801803588867,0.00048273801803588867
Test,mirror_xy,60,randomness_0.3103,42,0.036131519824266434,0.03597848862409592,-0.00015303120017051697,0.00015303120017051697
Test,mirror_xy,60,randomness_0.3103,73,0.03598551079630852,0.03582007437944412,-0.00016543641686439514,0.00016543641686439514
Test,mirror_xy,60,randomness_0.3103,101,0.035803887993097305,0.03555244579911232,-0.00025144219398498535,0.00025144219398498535
Test,mirror_xy,60,randomness_0.3103,202,0.03635895997285843,0.03644106909632683,8.210912346839905e-05,8.210912346839905e-05
Test,mirror_xy,61,randomness_0.0881,11,0.03813604637980461,0.038104891777038574,-3.115460276603699e-05,3.115460276603699e-05
Test,mirror_xy,61,randomness_0.0881,42,0.038178566843271255,0.03804368898272514,-0.00013487786054611206,0.00013487786054611206
Test,mirror_xy,61,randomness_0.0881,73,0.03809349611401558,0.037902601063251495,-0.00019089505076408386,0.00019089505076408386
Test,mirror_xy,61,randomness_0.0881,101,0.03805750980973244,0.03793855756521225,-0.00011895224452018738,0.00011895224452018738
Test,mirror_xy,61,randomness_0.0881,202,0.03894457966089249,0.038621239364147186,-0.0003233402967453003,0.0003233402967453003
Test,mirror_xy,62,randomness_0.1391,11,0.03751685470342636,0.03641536459326744,-0.0011014901101589203,0.0011014901101589203
Test,mirror_xy,62,randomness_0.1391,42,0.03685641288757324,0.03696831688284874,0.00011190399527549744,0.00011190399527549744
Test,mirror_xy,62,randomness_0.1391,73,0.03694169968366623,0.03692414239048958,-1.7557293176651e-05,1.7557293176651e-05
Test,mirror_xy,62,randomness_0.1391,101,0.03698011487722397,0.03718341514468193,0.00020330026745796204,0.00020330026745796204
Test,mirror_xy,62,randomness_0.1391,202,0.037636492401361465,0.03787633776664734,0.0002398453652858734,0.0002398453652858734
Test,mirror_xy,63,randomness_0.6366,11,0.021512696519494057,0.021686146035790443,0.00017344951629638672,0.00017344951629638672
Test,mirror_xy,63,randomness_0.6366,42,0.02091808058321476,0.021151335909962654,0.0002332553267478943,0.0002332553267478943
Test,mirror_xy,63,randomness_0.6366,73,0.020967524498701096,0.021388418972492218,0.00042089447379112244,0.00042089447379112244
Test,mirror_xy,63,randomness_0.6366,101,0.020543653517961502,0.021990736946463585,0.0014470834285020828,0.0014470834285020828
Test,mirror_xy,63,randomness_0.6366,202,0.021297527477145195,0.021410740911960602,0.0001132134348154068,0.0001132134348154068
Test,mirror_xy,64,randomness_0.1982,11,0.03598073869943619,0.03577601909637451,-0.00020471960306167603,0.00020471960306167603
Test,mirror_xy,64,randomness_0.1982,42,0.035142362117767334,0.03527156263589859,0.0001292005181312561,0.0001292005181312561
Test,mirror_xy,64,randomness_0.1982,73,0.035395942628383636,0.03506673127412796,-0.00032921135425567627,0.00032921135425567627
Test,mirror_xy,64,randomness_0.1982,101,0.035755518823862076,0.035478297621011734,-0.0002772212028503418,0.0002772212028503418
Test,mirror_xy,64,randomness_0.1982,202,0.03610794618725777,0.03634155914187431,0.00023361295461654663,0.00023361295461654663
Test,mirror_xy,65,randomness_0.2943,11,0.03586660698056221,0.03551089018583298,-0.0003557167947292328,0.0003557167947292328
Test,mirror_xy,65,randomness_0.2943,42,0.03522195667028427,0.03481811285018921,-0.00040384382009506226,0.00040384382009506226
Test,mirror_xy,65,randomness_0.2943,73,0.03500835597515106,0.03506671264767647,5.8356672525405884e-05,5.8356672525405884e-05
Test,mirror_xy,65,randomness_0.2943,101,0.0358453243970871,0.034672439098358154,-0.0011728852987289429,0.0011728852987289429
Test,mirror_xy,65,randomness_0.2943,202,0.035722434520721436,0.03557807207107544,-0.0001443624496459961,0.0001443624496459961
Test,mirror_xy,66,randomness_0.3123,11,0.03494073078036308,0.03482118621468544,-0.00011954456567764282,0.00011954456567764282
Test,mirror_xy,66,randomness_0.3123,42,0.03414106369018555,0.03400244936347008,-0.00013861432671546936,0.00013861432671546936
Test,mirror_xy,66,randomness_0.3123,73,0.03393992409110069,0.033964477479457855,2.4553388357162476e-05,2.4553388357162476e-05
Test,mirror_xy,66,randomness_0.3123,101,0.034180741757154465,0.034242089837789536,6.13480806350708e-05,6.13480806350708e-05
Test,mirror_xy,66,randomness_0.3123,202,0.03524421527981758,0.034730128943920135,-0.0005140863358974457,0.0005140863358974457
Test,mirror_xy,67,randomness_0.7497,11,0.011569732800126076,0.011098949238657951,-0.0004707835614681244,0.0004707835614681244
Test,mirror_xy,67,randomness_0.7497,42,0.011463006027042866,0.012560558505356312,0.001097552478313446,0.001097552478313446
Test,mirror_xy,67,randomness_0.7497,73,0.012337172403931618,0.013410349376499653,0.0010731769725680351,0.0010731769725680351
Test,mirror_xy,67,randomness_0.7497,101,0.01143123209476471,0.012500857934355736,0.0010696258395910263,0.0010696258395910263
Test,mirror_xy,67,randomness_0.7497,202,0.01158651802688837,0.012587488628923893,0.0010009706020355225,0.0010009706020355225
Test,mirror_xy,68,randomness_0.3824,11,0.03396790847182274,0.033625803887844086,-0.00034210458397865295,0.00034210458397865295
Test,mirror_xy,68,randomness_0.3824,42,0.03425484150648117,0.03399838134646416,-0.00025646016001701355,0.00025646016001701355
Test,mirror_xy,68,randomness_0.3824,73,0.034286171197891235,0.03358197584748268,-0.0007041953504085541,0.0007041953504085541
Test,mirror_xy,68,randomness_0.3824,101,0.03424699977040291,0.03389577567577362,-0.0003512240946292877,0.0003512240946292877
Test,mirror_xy,68,randomness_0.3824,202,0.03531750664114952,0.03418520465493202,-0.0011323019862174988,0.0011323019862174988
Test,mirror_xy,69,randomness_0.1201,11,0.03742735832929611,0.03726738691329956,-0.00015997141599655151,0.00015997141599655151
Test,mirror_xy,69,randomness_0.1201,42,0.037613123655319214,0.03780883550643921,0.00019571185111999512,0.00019571185111999512
Test,mirror_xy,69,randomness_0.1201,73,0.037451617419719696,0.03782876953482628,0.00037715211510658264,0.00037715211510658264
Test,mirror_xy,69,randomness_0.1201,101,0.03700729459524155,0.03687914460897446,-0.00012814998626708984,0.00012814998626708984
Test,mirror_xy,69,randomness_0.1201,202,0.03822154551744461,0.038300834596157074,7.928907871246338e-05,7.928907871246338e-05
Test,mirror_xy,70,randomness_0.8799,11,0.008326669223606586,0.008584908209741116,0.0002582389861345291,0.0002582389861345291
Test,mirror_xy,70,randomness_0.8799,42,0.008941945619881153,0.008961611427366734,1.9665807485580444e-05,1.9665807485580444e-05
Test,mirror_xy,70,randomness_0.8799,73,0.008987694047391415,0.008482602424919605,-0.0005050916224718094,0.0005050916224718094
Test,mirror_xy,70,randomness_0.8799,101,0.009403674863278866,0.008294285275042057,-0.0011093895882368088,0.0011093895882368088
Test,mirror_xy,70,randomness_0.8799,202,0.008508932776749134,0.008257619105279446,-0.0002513136714696884,0.0002513136714696884
Test,mirror_xy,71,randomness_0.4454,11,0.03205069154500961,0.032437365502119064,0.0003866739571094513,0.0003866739571094513
Test,mirror_xy,71,randomness_0.4454,42,0.031045064330101013,0.031116319820284843,7.125549018383026e-05,7.125549018383026e-05
Test,mirror_xy,71,randomness_0.4454,73,0.030299019068479538,0.03167842701077461,0.0013794079422950745,0.0013794079422950745
Test,mirror_xy,71,randomness_0.4454,101,0.029446382075548172,0.03118211217224598,0.0017357300966978073,0.0017357300966978073
Test,mirror_xy,71,randomness_0.4454,202,0.030480626970529556,0.0312698557972908,0.0007892288267612457,0.0007892288267612457
Test,mirror_xy,72,randomness_0.6496,11,0.016182800754904747,0.017885567620396614,0.001702766865491867,0.001702766865491867
Test,mirror_xy,72,randomness_0.6496,42,0.016482237726449966,0.017425602301955223,0.0009433645755052567,0.0009433645755052567
Test,mirror_xy,72,randomness_0.6496,73,0.01606435514986515,0.01803784817457199,0.0019734930247068405,0.0019734930247068405
Test,mirror_xy,72,randomness_0.6496,101,0.015695346519351006,0.01628323644399643,0.0005878899246454239,0.0005878899246454239
Test,mirror_xy,72,randomness_0.6496,202,0.015928931534290314,0.016697382554411888,0.0007684510201215744,0.0007684510201215744
Test,mirror_xy,73,randomness_0.0961,11,0.03634645789861679,0.035438891500234604,-0.0009075663983821869,0.0009075663983821869
Test,mirror_xy,73,randomness_0.0961,42,0.035413626581430435,0.03517967462539673,-0.00023395195603370667,0.00023395195603370667
Test,mirror_xy,73,randomness_0.0961,73,0.03558128699660301,0.03496992588043213,-0.0006113611161708832,0.0006113611161708832
Test,mirror_xy,73,randomness_0.0961,101,0.036188025027513504,0.03562476485967636,-0.0005632601678371429,0.0005632601678371429
Test,mirror_xy,73,randomness_0.0961,202,0.03623104840517044,0.03590943664312363,-0.00032161176204681396,0.00032161176204681396
Test,mirror_xy,74,randomness_0.5345,11,0.020913314074277878,0.02398127131164074,0.0030679572373628616,0.0030679572373628616
Test,mirror_xy,74,randomness_0.5345,42,0.021224742755293846,0.021762071177363396,0.0005373284220695496,0.0005373284220695496
Test,mirror_xy,74,randomness_0.5345,73,0.021359166130423546,0.023515749722719193,0.0021565835922956467,0.0021565835922956467
Test,mirror_xy,74,randomness_0.5345,101,0.021319231018424034,0.02334432117640972,0.0020250901579856873,0.0020250901579856873
Test,mirror_xy,74,randomness_0.5345,202,0.021085983142256737,0.023177370429039,0.0020913872867822647,0.0020913872867822647
Test,mirror_xy,75,randomness_0.8168,11,0.01065211184322834,0.0073511628434062,-0.0033009489998221397,0.0033009489998221397
Test,mirror_xy,75,randomness_0.8168,42,0.010875505395233631,0.010286957025527954,-0.000588548369705677,0.000588548369705677
Test,mirror_xy,75,randomness_0.8168,73,0.011378880590200424,0.010662568733096123,-0.0007163118571043015,0.0007163118571043015
Test,mirror_xy,75,randomness_0.8168,101,0.01202127244323492,0.010250101797282696,-0.0017711706459522247,0.0017711706459522247
Test,mirror_xy,75,randomness_0.8168,202,0.011766381561756134,0.00999830849468708,-0.0017680730670690536,0.0017680730670690536
Test,mirror_xy,76,randomness_0.1011,11,0.034005723893642426,0.03624049574136734,0.0022347718477249146,0.0022347718477249146
Test,mirror_xy,76,randomness_0.1011,42,0.03554697334766388,0.0359722301363945,0.00042525678873062134,0.00042525678873062134
Test,mirror_xy,76,randomness_0.1011,73,0.035042718052864075,0.0354849211871624,0.0004422031342983246,0.0004422031342983246
Test,mirror_xy,76,randomness_0.1011,101,0.03452134504914284,0.03513665497303009,0.0006153099238872528,0.0006153099238872528
Test,mirror_xy,76,randomness_0.1011,202,0.036016494035720825,0.03690914064645767,0.0008926466107368469,0.0008926466107368469
Test,mirror_xy,77,randomness_0.0721,11,0.03899867460131645,0.038906246423721313,-9.242817759513855e-05,9.242817759513855e-05
Test,mirror_xy,77,randomness_0.0721,42,0.038254596292972565,0.03808734193444252,-0.00016725435853004456,0.00016725435853004456
Test,mirror_xy,77,randomness_0.0721,73,0.038082022219896317,0.038067396730184555,-1.4625489711761475e-05,1.4625489711761475e-05
Test,mirror_xy,77,randomness_0.0721,101,0.03850826993584633,0.03859196975827217,8.369982242584229e-05,8.369982242584229e-05
Test,mirror_xy,77,randomness_0.0721,202,0.038974836468696594,0.0382908396422863,-0.0006839968264102936,0.0006839968264102936
Test,mirror_xy,78,randomness_0.7167,11,0.012272180058062077,0.009690911509096622,-0.002581268548965454,0.002581268548965454
Test,mirror_xy,78,randomness_0.7167,42,0.01134672574698925,0.011011297814548016,-0.0003354279324412346,0.0003354279324412346
Test,mirror_xy,78,randomness_0.7167,73,0.011057645082473755,0.009408577345311642,-0.0016490677371621132,0.0016490677371621132
Test,mirror_xy,78,randomness_0.7167,101,0.012573488987982273,0.01205300074070692,-0.0005204882472753525,0.0005204882472753525
Test,mirror_xy,78,randomness_0.7167,202,0.011020059697329998,0.010557319037616253,-0.0004627406597137451,0.0004627406597137451
Test,mirror_xy,79,randomness_0.8238,11,0.010794133879244328,0.012632904574275017,0.0018387706950306892,0.0018387706950306892
Test,mirror_xy,79,randomness_0.8238,42,0.011865364387631416,0.013090090826153755,0.0012247264385223389,0.0012247264385223389
Test,mirror_xy,79,randomness_0.8238,73,0.012555522844195366,0.013216139748692513,0.0006606169044971466,0.0006606169044971466
Test,mirror_xy,79,randomness_0.8238,101,0.012786805629730225,0.014096665196120739,0.0013098595663905144,0.0013098595663905144
Test,mirror_xy,79,randomness_0.8238,202,0.011773964390158653,0.012500779703259468,0.0007268153131008148,0.0007268153131008148
Test,mirror_xy,80,randomness_0.7407,11,0.014477897435426712,0.01405674871057272,-0.00042114872485399246,0.00042114872485399246
Test,mirror_xy,80,randomness_0.7407,42,0.014248574152588844,0.013839655555784702,-0.000408918596804142,0.000408918596804142
Test,mirror_xy,80,randomness_0.7407,73,0.01435738243162632,0.013386896811425686,-0.000970485620200634,0.000970485620200634
Test,mirror_xy,80,randomness_0.7407,101,0.01462711300700903,0.014468101784586906,-0.00015901122242212296,0.00015901122242212296
Test,mirror_xy,80,randomness_0.7407,202,0.013362931087613106,0.013759089633822441,0.00039615854620933533,0.00039615854620933533
Test,mirror_xy,81,randomness_0.0390,11,0.0359405018389225,0.037706512957811356,0.001766011118888855,0.001766011118888855
Test,mirror_xy,81,randomness_0.0390,42,0.03738287463784218,0.037503600120544434,0.00012072548270225525,0.00012072548270225525
Test,mirror_xy,81,randomness_0.0390,73,0.0371023565530777,0.03732785955071449,0.00022550299763679504,0.00022550299763679504
Test,mirror_xy,81,randomness_0.0390,101,0.03657395765185356,0.03696366026997566,0.00038970261812210083,0.00038970261812210083
Test,mirror_xy,81,randomness_0.0390,202,0.03776824474334717,0.03806895390152931,0.00030070915818214417,0.00030070915818214417
Test,mirror_xy,82,randomness_0.9249,11,0.007798383943736553,0.008817180059850216,0.0010187961161136627,0.0010187961161136627
Test,mirror_xy,82,randomness_0.9249,42,0.008281302638351917,0.008185547776520252,-9.575486183166504e-05,9.575486183166504e-05
Test,mirror_xy,82,randomness_0.9249,73,0.00822113174945116,0.007729793898761272,-0.000491337850689888,0.000491337850689888
Test,mirror_xy,82,randomness_0.9249,101,0.008806920610368252,0.008497440256178379,-0.00030948035418987274,0.00030948035418987274
Test,mirror_xy,82,randomness_0.9249,202,0.008878196589648724,0.009317627176642418,0.0004394305869936943,0.0004394305869936943
Test,mirror_xy,83,randomness_0.3654,11,0.03418976068496704,0.03428703919053078,9.727850556373596e-05,9.727850556373596e-05
Test,mirror_xy,83,randomness_0.3654,42,0.03295319154858589,0.0330967977643013,0.00014360621571540833,0.00014360621571540833
Test,mirror_xy,83,randomness_0.3654,73,0.03333060443401337,0.033304426819086075,-2.617761492729187e-05,2.617761492729187e-05
Test,mirror_xy,83,randomness_0.3654,101,0.03336603194475174,0.03401687368750572,0.0006508417427539825,0.0006508417427539825
Test,mirror_xy,83,randomness_0.3654,202,0.034073732793331146,0.03380431607365608,-0.0002694167196750641,0.0002694167196750641
Test,mirror_xy,84,randomness_0.8298,11,0.012272707186639309,0.01055323425680399,-0.0017194729298353195,0.0017194729298353195
Test,mirror_xy,84,randomness_0.8298,42,0.01151040568947792,0.012212968431413174,0.0007025627419352531,0.0007025627419352531
Test,mirror_xy,84,randomness_0.8298,73,0.011909698136150837,0.012278522364795208,0.00036882422864437103,0.00036882422864437103
Test,mirror_xy,84,randomness_0.8298,101,0.012106675654649734,0.012165463529527187,5.878787487745285e-05,5.878787487745285e-05
Test,mirror_xy,84,randomness_0.8298,202,0.012274726293981075,0.01231967844069004,4.49521467089653e-05,4.49521467089653e-05
Test,mirror_xy,85,randomness_0.5485,11,0.02371939830482006,0.020999159663915634,-0.0027202386409044266,0.0027202386409044266
Test,mirror_xy,85,randomness_0.5485,42,0.023887595161795616,0.022597018629312515,-0.0012905765324831009,0.0012905765324831009
Test,mirror_xy,85,randomness_0.5485,73,0.023845471441745758,0.021946050226688385,-0.001899421215057373,0.001899421215057373
Test,mirror_xy,85,randomness_0.5485,101,0.023107126355171204,0.021477660164237022,-0.0016294661909341812,0.0016294661909341812
Test,mirror_xy,85,randomness_0.5485,202,0.02289588563144207,0.02143232710659504,-0.0014635585248470306,0.0014635585248470306
Test,mirror_xy,86,randomness_0.7678,11,0.011320014484226704,0.012148214504122734,0.0008282000198960304,0.0008282000198960304
Test,mirror_xy,86,randomness_0.7678,42,0.013742686249315739,0.013146013021469116,-0.0005966732278466225,0.0005966732278466225
Test,mirror_xy,86,randomness_0.7678,73,0.01311427541077137,0.013059239834547043,-5.503557622432709e-05,5.503557622432709e-05
Test,mirror_xy,86,randomness_0.7678,101,0.013145308941602707,0.013249410316348076,0.00010410137474536896,0.00010410137474536896
Test,mirror_xy,86,randomness_0.7678,202,0.013332930393517017,0.013558954000473022,0.0002260236069560051,0.0002260236069560051
Test,mirror_xy,87,randomness_0.6877,11,0.014780081808567047,0.012449029833078384,-0.0023310519754886627,0.0023310519754886627
Test,mirror_xy,87,randomness_0.6877,42,0.013037482276558876,0.012896666303277016,-0.00014081597328186035,0.00014081597328186035
Test,mirror_xy,87,randomness_0.6877,73,0.013825168833136559,0.01149887777864933,-0.0023262910544872284,0.0023262910544872284
Test,mirror_xy,87,randomness_0.6877,101,0.013940314762294292,0.011606346815824509,-0.0023339679464697838,0.0023339679464697838
Test,mirror_xy,87,randomness_0.6877,202,0.013784599490463734,0.012050492689013481,-0.0017341068014502525,0.0017341068014502525
Test,mirror_xy,88,randomness_0.9489,11,0.005857544951140881,0.005864509381353855,6.964430212974548e-06,6.964430212974548e-06
Test,mirror_xy,88,randomness_0.9489,42,0.006249970756471157,0.00637452770024538,0.00012455694377422333,0.00012455694377422333
Test,mirror_xy,88,randomness_0.9489,73,0.006712674163281918,0.0064643872901797295,-0.0002482868731021881,0.0002482868731021881
Test,mirror_xy,88,randomness_0.9489,101,0.008568950928747654,0.007656903006136417,-0.0009120479226112366,0.0009120479226112366
Test,mirror_xy,88,randomness_0.9489,202,0.006723326630890369,0.006653551943600178,-6.977468729019165e-05,6.977468729019165e-05
Test,mirror_xy,89,randomness_0.0541,11,0.03440655767917633,0.03506394848227501,0.0006573908030986786,0.0006573908030986786
Test,mirror_xy,89,randomness_0.0541,42,0.035535089671611786,0.035688430070877075,0.0001533403992652893,0.0001533403992652893
Test,mirror_xy,89,randomness_0.0541,73,0.03504885360598564,0.03497553616762161,-7.331743836402893e-05,7.331743836402893e-05
Test,mirror_xy,89,randomness_0.0541,101,0.03442852571606636,0.03431183844804764,-0.00011668726801872253,0.00011668726801872253
Test,mirror_xy,89,randomness_0.0541,202,0.03593463450670242,0.036126554012298584,0.0001919195055961609,0.0001919195055961609
Test,mirror_xy,90,randomness_0.3714,11,0.03411705046892166,0.03266681730747223,-0.0014502331614494324,0.0014502331614494324
Test,mirror_xy,90,randomness_0.3714,42,0.033387549221515656,0.0327816903591156,-0.0006058588624000549,0.0006058588624000549
Test,mirror_xy,90,randomness_0.3714,73,0.03394148498773575,0.03299214690923691,-0.0009493380784988403,0.0009493380784988403
Test,mirror_xy,90,randomness_0.3714,101,0.03361687436699867,0.03279862180352211,-0.0008182525634765625,0.0008182525634765625
Test,mirror_xy,90,randomness_0.3714,202,0.03326134383678436,0.03331773355603218,5.638971924781799e-05,5.638971924781799e-05
Test,mirror_xy,91,randomness_0.2472,11,0.04043589532375336,0.040896009653806686,0.00046011433005332947,0.00046011433005332947
Test,mirror_xy,91,randomness_0.2472,42,0.040227703750133514,0.0402049720287323,-2.27317214012146e-05,2.27317214012146e-05
Test,mirror_xy,91,randomness_0.2472,73,0.03975054249167442,0.03977179899811745,2.125650644302368e-05,2.125650644302368e-05
Test,mirror_xy,91,randomness_0.2472,101,0.03949183225631714,0.04003244265913963,0.0005406104028224945,0.0005406104028224945
Test,mirror_xy,91,randomness_0.2472,202,0.04044422507286072,0.040314532816410065,-0.00012969225645065308,0.00012969225645065308
Test,mirror_xy,92,randomness_0.3514,11,0.030833562836050987,0.03058001585304737,-0.00025354698300361633,0.00025354698300361633
Test,mirror_xy,92,randomness_0.3514,42,0.029666781425476074,0.03018292225897312,0.0005161408334970474,0.0005161408334970474
Test,mirror_xy,92,randomness_0.3514,73,0.029892995953559875,0.030344806611537933,0.00045181065797805786,0.00045181065797805786
Test,mirror_xy,92,randomness_0.3514,101,0.030633827671408653,0.03057708777487278,-5.673989653587341e-05,5.673989653587341e-05
Test,mirror_xy,92,randomness_0.3514,202,0.030763279646635056,0.030982356518507004,0.00021907687187194824,0.00021907687187194824
Test,mirror_xy,93,randomness_0.4995,11,0.027987923473119736,0.026878956705331802,-0.0011089667677879333,0.0011089667677879333
Test,mirror_xy,93,randomness_0.4995,42,0.02695554681122303,0.02689693123102188,-5.861558020114899e-05,5.861558020114899e-05
Test,mirror_xy,93,randomness_0.4995,73,0.02751961164176464,0.026701122522354126,-0.0008184891194105148,0.0008184891194105148
Test,mirror_xy,93,randomness_0.4995,101,0.02724420838057995,0.02672659046947956,-0.0005176179111003876,0.0005176179111003876
Test,mirror_xy,93,randomness_0.4995,202,0.026493895798921585,0.026770738884806633,0.0002768430858850479,0.0002768430858850479
Test,mirror_xy,94,randomness_0.0761,11,0.03435453027486801,0.034457866102457047,0.00010333582758903503,0.00010333582758903503
Test,mirror_xy,94,randomness_0.0761,42,0.033697858452796936,0.033999212086200714,0.0003013536334037781,0.0003013536334037781
Test,mirror_xy,94,randomness_0.0761,73,0.03372708708047867,0.03379841521382332,7.132813334465027e-05,7.132813334465027e-05
Test,mirror_xy,94,randomness_0.0761,101,0.03357212245464325,0.03443412110209465,0.0008619986474514008,0.0008619986474514008
Test,mirror_xy,94,randomness_0.0761,202,0.03439154475927353,0.03455705940723419,0.00016551464796066284,0.00016551464796066284
Test,mirror_xy,95,randomness_0.2132,11,0.03298574686050415,0.033436600118875504,0.00045085325837135315,0.00045085325837135315
Test,mirror_xy,95,randomness_0.2132,42,0.033930908888578415,0.03417423740029335,0.0002433285117149353,0.0002433285117149353
Test,mirror_xy,95,randomness_0.2132,73,0.033906418830156326,0.03400743380188942,0.00010101497173309326,0.00010101497173309326
Test,mirror_xy,95,randomness_0.2132,101,0.032840877771377563,0.03324412181973457,0.0004032440483570099,0.0004032440483570099
Test,mirror_xy,95,randomness_0.2132,202,0.03408335894346237,0.03478504717350006,0.0007016882300376892,0.0007016882300376892
Test,mirror_xy,96,randomness_0.8849,11,0.010332096368074417,0.007814736105501652,-0.0025173602625727654,0.0025173602625727654
Test,mirror_xy,96,randomness_0.8849,42,0.0072460295632481575,0.006879637949168682,-0.0003663916140794754,0.0003663916140794754
Test,mirror_xy,96,randomness_0.8849,73,0.007696176879107952,0.0071077169850468636,-0.0005884598940610886,0.0005884598940610886
Test,mirror_xy,96,randomness_0.8849,101,0.008646828122437,0.007075191475450993,-0.0015716366469860077,0.0015716366469860077
Test,mirror_xy,96,randomness_0.8849,202,0.009259537793695927,0.008138357661664486,-0.0011211801320314407,0.0011211801320314407
Test,mirror_xy,97,randomness_0.6266,11,0.016289684921503067,0.015759672969579697,-0.0005300119519233704,0.0005300119519233704
Test,mirror_xy,97,randomness_0.6266,42,0.015840571373701096,0.016577336937189102,0.0007367655634880066,0.0007367655634880066
Test,mirror_xy,97,randomness_0.6266,73,0.01659848913550377,0.016830284148454666,0.00023179501295089722,0.00023179501295089722
Test,mirror_xy,97,randomness_0.6266,101,0.01687541790306568,0.016284022480249405,-0.0005913954228162766,0.0005913954228162766
Test,mirror_xy,97,randomness_0.6266,202,0.0157010555267334,0.01641191728413105,0.0007108617573976517,0.0007108617573976517
Test,mirror_xy,98,randomness_0.9870,11,8.651349344290793e-05,-0.0010272831423208117,-0.0011137966357637197,0.0011137966357637197
Test,mirror_xy,98,randomness_0.9870,42,-3.273305264883675e-05,-0.00014650714001618326,-0.00011377408736734651,0.00011377408736734651
Test,mirror_xy,98,randomness_0.9870,73,0.00150746398139745,0.0004700824210885912,-0.0010373815603088588,0.0010373815603088588
Test,mirror_xy,98,randomness_0.9870,101,0.0013690508203580976,0.0004121560195926577,-0.0009568948007654399,0.0009568948007654399
Test,mirror_xy,98,randomness_0.9870,202,0.001764862914569676,0.0008933536009863019,-0.000871509313583374,0.000871509313583374
Test,mirror_xy,99,randomness_0.8929,11,0.009743822738528252,0.007928903214633465,-0.0018149195238947868,0.0018149195238947868
Test,mirror_xy,99,randomness_0.8929,42,0.007615405134856701,0.00748810451477766,-0.00012730062007904053,0.00012730062007904053
Test,mirror_xy,99,randomness_0.8929,73,0.008200927637517452,0.008175135590136051,-2.5792047381401062e-05,2.5792047381401062e-05
Test,mirror_xy,99,randomness_0.8929,101,0.009009166620671749,0.008616200648248196,-0.00039296597242355347,0.00039296597242355347
Test,mirror_xy,99,randomness_0.8929,202,0.008132119663059711,0.007871671579778194,-0.00026044808328151703,0.00026044808328151703
Prediction,original,0,randomness_0.0061,11,0.04089397192001343,0.04089397192001343,0.0,0.0
Prediction,original,0,randomness_0.0061,42,0.04047681763768196,0.04047681763768196,0.0,0.0
Prediction,original,0,randomness_0.0061,73,0.04042718932032585,0.04042718932032585,0.0,0.0
Prediction,original,0,randomness_0.0061,101,0.0401998832821846,0.0401998832821846,0.0,0.0
Prediction,original,0,randomness_0.0061,202,0.04053992033004761,0.04053992033004761,0.0,0.0
Prediction,original,1,randomness_0.0153,11,0.03743733838200569,0.03743733838200569,0.0,0.0
Prediction,original,1,randomness_0.0153,42,0.03818041831254959,0.03818041831254959,0.0,0.0
Prediction,original,1,randomness_0.0153,73,0.038075532764196396,0.038075532764196396,0.0,0.0
Prediction,original,1,randomness_0.0153,101,0.03751521185040474,0.03751521185040474,0.0,0.0
Prediction,original,1,randomness_0.0153,202,0.038644056767225266,0.038644056767225266,0.0,0.0
Prediction,original,2,randomness_0.0229,11,0.03499021753668785,0.03499021753668785,0.0,0.0
Prediction,original,2,randomness_0.0229,42,0.0357251912355423,0.0357251912355423,0.0,0.0
